date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,et0_fao_evapotranspiration,precip_lag_1,precip_lag_3,precip_lag_7,precip_roll7_mean,precip_roll7_std,precip_roll14_mean,precip_roll14_std,day_of_year,month,week,is_peak_rain,is_wet_season,is_aug_break,is_dry_season,is_onset_month,is_retreat_month,precip_next_day
2026-03-07,32.5,27.2,0.6,16.1,4.8,1.7,5.6,0.2,2.1857142857142864,1.775226343717454,2.0142857142857142,1.63700342692984,66,3,10,0,0,0,1,0,0,4.0
2026-03-08,32.7,27.4,4.0,17.3,4.79,0.6,1.9,0.2,2.72857142857143,1.6428778466603933,2.3,1.6071953593377346,67,3,10,0,0,0,1,0,0,0.9
2026-03-09,32.4,27.1,0.9,20.8,4.54,4.0,1.7,2.8,2.457142857142858,1.7803156488453613,2.1785714285714284,1.6465248118518532,68,3,11,0,0,0,1,0,0,2.0
2026-03-10,32.4,25.4,2.0,19.7,4.8,0.9,0.6,2.5,2.3857142857142866,1.7883219056129431,2.05,1.5790698333073683,69,3,11,0,0,0,1,0,0,1.5
2026-03-11,31.9,27.2,1.5,17.5,4.08,2.0,4.0,5.6,1.800000000000001,1.098483803552212,2.1214285714285714,1.5252634432872223,70,3,11,0,0,0,1,0,0,0.0
2026-03-12,32.4,27.3,0.0,17.4,4.86,1.5,0.9,1.9,1.5285714285714296,1.288040224157416,1.9642857142857142,1.6265145097874996,71,3,11,0,0,0,1,0,0,1.4
2026-03-13,32.7,27.1,1.4,15.7,4.7,0.0,2.0,1.7,1.4857142857142869,1.2863754913561483,1.807142857142857,1.5612934902308337,72,3,11,0,0,0,1,0,0,2.9
2026-03-14,31.3,24.7,2.9,17.6,2.96,1.4,1.5,0.6,1.8142857142857154,1.3158375931050306,2.0,1.5135287347021367,73,3,11,0,0,0,1,0,0,0.0
2026-03-15,32.7,27.4,0.0,15.6,4.96,2.9,0.0,4.0,1.2428571428571438,1.0501700542564565,1.9857142857142858,1.5326483579121495,74,3,11,0,0,0,1,0,0,0.8
2026-03-16,32.1,27.5,0.8,20.8,4.7,0.0,1.4,0.9,1.2285714285714295,1.0562737740350043,1.842857142857143,1.5440776613161789,75,3,12,0,0,0,1,0,0,2.6
2026-03-17,30.5,25.3,2.6,20.4,4.13,0.8,2.9,2.0,1.3142857142857152,1.1495340671021619,1.8499999999999999,1.5475787540541568,76,3,12,0,0,0,1,0,0,0.3
2026-03-18,32.8,26.2,0.3,17.3,4.99,2.6,0.0,1.5,1.142857142857144,1.205345238036393,1.4714285714285713,1.1591963870440904,77,3,12,0,0,0,1,0,0,0.0
2026-03-19,32.2,26.8,0.0,16.3,4.63,0.3,0.8,0.0,1.142857142857144,1.205345238036393,1.3357142857142856,1.2150385513713082,78,3,12,0,0,0,1,0,0,0.2
2026-03-20,32.4,27.1,0.2,16.8,4.84,0.0,2.6,1.4,0.9714285714285724,1.2472827609303958,1.2285714285714284,1.2461809792188439,79,3,12,0,0,0,1,0,0,3.6
2026-03-21,31.7,27.7,3.6,18.6,4.46,0.2,0.3,2.9,1.0714285714285725,1.440733939946634,1.4428571428571428,1.3804761083459915,80,3,12,0,0,0,1,0,0,5.2
2026-03-22,30.8,27.3,5.2,17.5,4.28,3.6,0.0,0.0,1.8142857142857152,2.0202545808458,1.5285714285714285,1.5750109017588263,81,3,12,0,0,0,1,0,0,4.0
2026-03-23,32.1,27.1,4.0,19.3,4.47,5.2,0.2,0.8,2.2714285714285722,2.112434839795259,1.75,1.6933126386782527,82,3,13,0,0,0,1,0,0,4.6
2026-03-24,31.0,25.8,4.6,21.0,3.64,4.0,3.6,2.6,2.557142857142858,2.2919112423601864,1.9357142857142857,1.8574619337054135,83,3,13,0,0,0,1,0,0,0.1
2026-03-25,31.9,27.3,0.1,19.8,4.97,4.6,5.2,0.3,2.5285714285714294,2.3257359306351804,1.8357142857142856,1.9193777608930465,84,3,13,0,0,0,1,0,0,0.0
2026-03-26,32.5,26.5,0.0,16.2,4.86,0.1,4.0,0.0,2.5285714285714294,2.3257359306351804,1.8357142857142856,1.9193777608930465,85,3,13,0,0,0,1,0,0,0.4
2026-03-27,32.7,27.0,0.4,14.8,4.78,0.0,4.6,0.2,2.557142857142858,2.293365171429025,1.7642857142857145,1.9551144538037515,86,3,13,0,0,0,1,0,0,7.7
2026-03-28,33.6,26.3,7.7,18.6,4.26,0.4,0.1,3.6,3.1428571428571437,3.0143308504857838,2.107142857142857,2.5113478715359117,87,3,13,0,0,0,1,0,0,1.6
2026-03-29,29.9,23.9,1.6,9.4,2.96,7.7,0.0,5.2,2.6285714285714294,2.9101628165873277,2.221428571428571,2.4435719666184954,88,3,13,0,0,0,1,0,0,0.0
2026-03-30,31.6,26.1,0.0,11.4,4.91,1.6,0.4,4.0,2.057142857142858,2.9876730872353394,2.164285714285714,2.4883133437537808,89,3,14,0,0,0,1,0,0,1.0
2026-03-31,30.7,25.1,1.0,12.2,3.36,0.0,7.7,4.6,1.5428571428571438,2.7796025752237212,2.05,2.5034591453242276,90,3,14,0,0,0,1,0,0,0.0
2026-04-01,31.1,23.9,0.0,11.2,4.1,1.0,1.6,0.1,1.5285714285714296,2.7884967788602797,2.0285714285714285,2.520814450630057,91,4,14,0,1,0,0,1,0,6.3
2026-04-02,30.7,25.9,6.3,10.1,3.25,0.0,0.0,0.0,2.4285714285714297,3.1993302870623026,2.4785714285714286,2.687629373323539,92,4,14,0,1,0,0,1,0,1.4
2026-04-03,30.3,24.9,1.4,15.4,4.3,6.3,1.0,0.4,2.5714285714285725,3.1148645158948445,2.564285714285714,2.6278412148661654,93,4,14,0,1,0,0,1,0,0.0
2026-04-04,31.6,25.8,0.0,9.6,4.13,1.4,0.0,7.7,1.4714285714285722,2.2380901722333455,2.3071428571428574,2.6940002529022133,94,4,14,0,1,0,0,1,0,4.9
2026-04-05,31.9,25.3,4.9,13.4,3.96,0.0,6.3,1.6,1.9428571428571437,2.589631339822397,2.2857142857142856,2.6703088680055864,95,4,14,0,1,0,0,1,0,1.2
2026-04-06,32.3,27.3,1.2,13.9,4.3,4.9,1.4,0.0,2.114285714285715,2.4768451515510157,2.085714285714286,2.6366812306548804,96,4,15,0,1,0,0,1,0,0.0
2026-04-07,32.4,27.2,0.0,14.7,4.63,1.2,0.0,1.0,1.9714285714285722,2.578574726287273,1.7571428571428573,2.5853773078944666,97,4,15,0,1,0,0,1,0,2.7
2026-04-08,30.3,25.7,2.7,12.9,3.27,0.0,4.9,0.0,2.357142857142858,2.432322033816728,1.942857142857143,2.5503285718071003,98,4,15,0,1,0,0,1,0,2.8
2026-04-09,31.6,25.2,2.8,15.1,4.64,2.7,1.2,6.3,1.857142857142858,1.7510541043012757,2.142857142857143,2.4954464024002943,99,4,15,0,1,0,0,1,0,0.0
2026-04-10,33.2,26.6,0.0,14.5,4.45,2.8,0.0,1.4,1.6571428571428584,1.8866700319673486,2.1142857142857143,2.519113746128564,100,4,15,0,1,0,0,1,0,0.0
2026-04-11,32.7,27.5,0.0,13.6,5.06,0.0,2.7,0.0,1.6571428571428584,1.8866700319673486,1.5642857142857143,1.9909824180566735,101,4,15,0,1,0,0,1,0,0.0
2026-04-12,32.8,26.9,0.0,14.4,5.14,0.0,2.8,4.9,0.9571428571428582,1.3010984370358025,1.45,2.034226369673919,102,4,15,0,1,0,0,1,0,10.9
2026-04-13,32.5,27.4,10.9,16.7,4.02,0.0,0.0,1.2,2.342857142857144,3.989927795026331,2.2285714285714286,3.192642640974223,103,4,16,0,1,0,0,1,0,3.2
2026-04-14,32.0,25.4,3.2,13.3,4.6,10.9,0.0,0.0,2.800000000000001,3.857892343408925,2.385714285714286,3.1816437800069597,104,4,16,0,1,0,0,1,0,6.5
2026-04-15,31.5,26.7,6.5,15.4,4.83,3.2,0.0,2.7,3.3428571428571443,4.101161275727118,2.8500000000000005,3.2794816663612925,105,4,16,0,1,0,0,1,0,0.3
2026-04-16,31.7,27.6,0.3,14.9,4.7843478260869565,6.5,10.9,2.8,2.985714285714287,4.262013832070677,2.4214285714285717,3.184621356898339,106,4,16,0,1,0,0,1,0,0.4
2026-04-17,32.3,27.5,0.4,14.2,4.738695652173913,0.3,3.2,0.0,3.042857142857144,4.217762891572223,2.35,3.220308155345454,107,4,16,0,1,0,0,1,0,0.0
2026-04-18,31.6,26.9,0.0,15.1,4.693043478260869,0.4,6.5,0.0,3.042857142857144,4.217762891572223,2.35,3.220308155345454,108,4,16,0,1,0,0,1,0,7.5
2026-04-19,31.4,26.6,7.5,11.7,4.647391304347826,0.0,0.3,0.0,4.114285714285716,4.268266069271585,2.5357142857142856,3.445757066051173,109,4,16,0,1,0,0,1,0,1.1
2026-04-20,31.7,27.3,1.1,15.9,4.601739130434782,7.5,0.4,10.9,2.7142857142857153,3.125928433510345,2.5285714285714285,3.448841181397793,110,4,17,0,1,0,0,1,0,2.3
2026-04-21,31.7,27.6,2.3,13.8,4.556086956521739,1.1,0.0,3.2,2.5857142857142863,3.1211261703796014,2.6928571428571426,3.3730753567978877,111,4,17,0,1,0,0,1,0,1.6
2026-04-22,31.6,27.3,1.6,16.5,4.510434782608696,2.3,7.5,6.5,1.8857142857142866,2.6034775278644338,2.6142857142857143,3.3856841469423835,112,4,17,0,1,0,0,1,0,0.4
2026-04-23,31.2,27.6,0.4,21.2,4.464782608695653,1.6,1.1,0.3,1.900000000000001,2.5935818218568953,2.4428571428571426,3.4359444532346726,113,4,17,0,1,0,0,1,0,1.8
2026-04-24,30.6,26.7,1.8,21.1,4.419130434782609,0.4,2.3,0.4,2.100000000000001,2.511307760244955,2.5714285714285716,3.3705577195264245,114,4,17,0,1,0,0,1,0,6.4
2026-04-25,29.0,25.5,6.4,16.1,4.3734782608695655,1.8,1.6,0.0,3.0142857142857156,2.7709376099246814,3.0285714285714285,3.4284844311306615,115,4,17,0,1,0,0,1,0,26.6
2026-04-26,29.0,25.8,26.6,11.7,4.327826086956522,6.4,0.4,7.5,5.742857142857145,9.399620053111564,4.928571428571429,7.064039873943183,116,4,17,0,1,0,0,1,0,0.0
2026-04-27,30.8,25.3,0.0,12.8,4.282173913043478,26.6,1.8,1.1,5.585714285714287,9.49884704783139,4.15,6.955103273026318,117,4,18,0,1,0,0,1,0,8.5
2026-04-28,28.9,26.6,8.5,14.1,4.236521739130435,0.0,6.4,2.3,6.471428571428573,9.430219913610047,4.5285714285714285,7.043101215038344,118,4,18,0,1,0,0,1,0,2.0
2026-04-29,30.0,26.9,2.0,13.8,4.190869565217391,8.5,26.6,1.6,6.52857142857143,9.396934657236946,4.207142857142857,7.0488912696868855,119,4,18,0,1,0,0,1,0,6.2
2026-04-30,30.4,26.7,6.2,11.0,4.145217391304348,2.0,0.0,0.4,7.357142857142859,9.014406459081135,4.628571428571428,6.9732928510720855,120,4,18,0,1,0,0,1,0,0.0
2026-05-01,30.9,26.8,0.0,16.1,4.099565217391304,6.2,8.5,1.8,7.100000000000001,9.222617126752393,4.6,6.992743491539026,121,5,18,0,1,0,0,0,0,2.0
2026-05-02,31.3,27.4,2.0,17.7,4.053913043478261,0.0,2.0,6.4,6.471428571428573,9.425977276603605,4.742857142857142,6.911497030947137,122,5,18,0,1,0,0,0,0,4.4
2026-05-03,29.6,26.9,4.4,18.7,4.008260869565217,2.0,6.2,26.6,3.300000000000001,3.2098805792946874,4.521428571428571,6.8658775641045775,123,5,18,0,1,0,0,0,0,6.7
2026-05-04,30.6,27.1,6.7,14.2,3.962608695652174,4.4,0.0,0.0,4.257142857142858,3.0571539830682957,4.921428571428572,6.814145758463221,124,5,19,0,1,0,0,0,0,1.8
2026-05-05,31.8,26.9,1.8,19.2,3.9169565217391296,6.7,2.0,8.5,3.300000000000001,2.506657801402736,4.885714285714286,6.830233371714893,125,5,19,0,1,0,0,0,0,7.33
2026-05-06,29.8,26.4,7.33,17.4,3.871304347826087,1.8,4.4,2.0,4.061428571428572,2.8340926153498973,5.295,6.789757840929339,126,5,19,0,1,0,0,0,0,8.25
2026-05-07,31.3,26.0,8.25,14.2,3.8256521739130434,7.33,6.7,6.2,4.354285714285715,3.1770733762529173,5.855714285714286,6.677631678609172,127,5,19,0,1,0,0,0,0,9.4
2026-05-08,30.8,25.3,9.4,15.5,3.78,8.25,1.8,0.0,5.697142857142858,3.012179245915437,6.3985714285714295,6.63132062162682,128,5,19,0,1,0,0,0,0,6.7
2026-05-09,31.3,26.4,6.7,15.6,4.17,9.4,7.33,2.0,6.368571428571429,2.537074618344424,6.42,6.631810287719908,129,5,19,0,1,0,0,0,0,2.9
2026-05-10,31.3,26.4,2.9,18.0,4.16,6.7,8.25,4.4,6.154285714285716,2.7825279701670187,4.727142857142858,3.243799833935078,130,5,19,0,1,0,0,0,0,1.9
2026-05-11,31.1,26.8,1.9,15.4,4.43,2.9,9.4,6.7,5.46857142857143,3.1875927624223737,4.862857142857143,3.065667021337145,131,5,20,0,1,0,0,0,0,3.0
2026-05-12,31.3,27.4,3.0,16.6,4.5,1.9,6.7,1.8,5.6400000000000015,2.9831247599343236,4.47,2.9122922507615923,132,5,20,0,1,0,0,0,0,1.9
2026-05-13,31.7,27.8,1.9,14.7,4.52,3.0,2.9,7.33,4.864285714285715,3.1705302245463267,4.462857142857143,2.9189313865797373,133,5,20,0,1,0,0,0,0,15.2
2026-05-14,30.5,27.0,15.2,16.7,4.41,1.9,1.9,8.25,5.8571428571428585,4.979577339111258,5.105714285714285,4.087927280486938,134,5,20,0,1,0,0,0,0,15.4
2026-05-15,28.6,25.7,15.4,17.0,1.97,15.2,3.0,9.4,6.714285714285715,6.084797605899624,6.2057142857142855,4.6426860830702275,135,5,20,0,1,0,0,0,0,0.8
2026-05-16,31.8,26.0,0.8,14.4,3.5,15.4,1.9,6.7,5.871428571428573,6.482724295056374,6.119999999999999,4.736436505351959,136,5,20,0,1,0,0,0,0,7.2
2026-05-17,30.2,26.4,7.2,14.0,3.66,0.8,15.2,2.9,6.485714285714287,6.35673620957289,6.32,4.717298770727544,137,5,20,0,1,0,0,0,0,10.3
2026-05-18,30.2,24.7,10.3,12.1,2.8,7.2,15.4,1.9,7.685714285714288,6.135804367651819,6.577142857142857,4.836226164736657,138,5,21,0,1,0,0,0,0,15.9
2026-05-19,30.1,26.1,15.9,12.1,3.05,10.3,0.8,3.0,9.52857142857143,6.424358407839717,7.5842857142857145,5.217956738750569,139,5,21,0,1,0,0,0,0,3.4
2026-05-20,30.0,26.1,3.4,13.3,4.11,15.9,7.2,1.9,9.742857142857144,6.146505007687192,7.303571428571429,5.337042694720988,140,5,21,0,1,0,0,0,0,5.1
2026-05-21,30.8,25.7,5.1,16.6,4.43,3.4,10.3,15.2,8.3,5.82923665671586,7.078571428571428,5.360421707209314,141,5,21,0,1,0,0,0,0,24.1
2026-05-22,28.4,24.3,24.1,11.8,1.97,5.1,15.9,15.4,9.542857142857144,8.085966679553971,8.12857142857143,7.029873461103041,142,5,21,0,1,0,0,0,0,13.7
2026-05-23,29.0,26.0,13.7,11.8,3.44,24.1,3.4,0.8,11.385714285714288,7.180628703075276,8.628571428571428,7.168030366890148,143,5,21,0,1,0,0,0,0,1.3
2026-05-24,31.2,26.7,1.3,13.4,4.1,13.7,5.1,7.2,10.542857142857144,8.047744434075327,8.514285714285714,7.278298315789643,144,5,21,0,1,0,0,0,0,13.1
2026-05-25,28.4,24.6,13.1,11.1,2.49,1.3,24.1,10.3,10.942857142857145,8.103056448620098,9.314285714285715,7.108917167663673,145,5,22,0,1,0,0,0,0,4.7
2026-05-26,29.6,25.0,4.7,9.0,1.91,13.1,13.7,15.9,9.342857142857143,8.066774891048903,9.435714285714285,7.006547173658599,146,5,22,0,1,0,0,0,0,1.0
2026-05-27,30.6,25.8,1.0,11.1,4.1,4.7,1.3,3.4,9.000000000000002,8.405355435673135,9.37142857142857,7.084699501952573,147,5,22,0,1,0,0,0,0,6.9
2026-05-28,29.3,25.6,6.9,13.2,2.16,1.0,13.1,5.1,9.257142857142858,8.292940198919624,8.778571428571428,6.90442205807582,148,5,22,0,1,0,0,0,0,1.7
2026-05-29,30.6,26.3,1.7,10.9,4.41,6.9,4.7,24.1,6.057142857142858,5.442994623935459,7.8,6.864512980651898,149,5,22,0,1,0,0,0,0,13.0
2026-05-30,30.6,26.4,13.0,7.3,3.03,1.7,1.0,13.7,5.957142857142858,5.283261979388963,8.671428571428573,6.679409067762317,150,5,22,0,1,0,0,0,0,0.8
2026-05-31,30.8,26.2,0.8,13.8,4.27,13.0,6.9,1.3,5.885714285714287,5.35954866614361,8.214285714285714,6.999215026630555,151,5,22,0,1,0,0,0,0,12.9
2026-06-01,31.2,24.9,12.9,11.6,3.38,0.8,1.7,13.1,5.857142857142859,5.315028109946706,8.4,7.092683120382146,152,6,23,1,1,0,0,0,0,9.2
2026-06-02,30.9,26.3,9.2,14.3,3.95,12.9,13.0,4.7,6.500000000000001,5.422791409105326,7.921428571428572,6.766225918990079,153,6,23,1,1,0,0,0,0,12.8
2026-06-03,30.1,26.7,12.8,12.5,3.24,9.2,0.8,1.0,8.185714285714287,5.259730212165048,8.592857142857143,6.749411858788914,154,6,23,1,1,0,0,0,0,13.4
2026-06-04,29.6,25.6,13.4,10.1,3.43,12.8,12.9,6.9,9.114285714285716,5.560104486856502,9.185714285714285,6.783447857481094,155,6,23,1,1,0,0,0,0,9.1
2026-06-05,30.5,26.0,9.1,13.4,4.28,13.4,9.2,1.7,10.171428571428573,4.522062319235277,8.114285714285716,5.260134122720727,156,6,23,1,1,0,0,0,0,16.3
2026-06-06,27.9,25.2,16.3,10.0,3.11,9.1,12.8,13.0,10.642857142857142,5.0116055786734055,8.3,5.512363725857885,157,6,23,1,1,0,0,0,0,5.0
2026-06-07,29.6,26.0,5.0,12.4,4.0,16.3,13.4,0.8,11.242857142857146,3.722390425007889,8.564285714285715,5.232532427457626,158,6,23,1,1,0,0,0,0,19.1
2026-06-08,29.9,26.2,19.1,12.0,3.79,5.0,9.1,12.9,12.12857142857143,4.772041591644074,8.992857142857144,5.842742281038705,159,6,24,1,1,0,0,0,0,12.6
2026-06-09,29.0,25.6,12.6,14.2,3.42,19.1,16.3,9.2,12.614285714285716,4.593991935643974,9.557142857142859,5.777371545782909,160,6,24,1,1,0,0,0,0,6.5
2026-06-10,30.8,25.5,6.5,10.2,3.88,12.6,5.0,12.8,11.714285714285714,5.136609962296324,9.950000000000001,5.319593680261395,161,6,24,1,1,0,0,0,0,0.5
2026-06-11,31.6,24.9,0.5,11.2,4.31,6.5,19.1,13.4,9.871428571428572,6.550499799179261,9.492857142857144,5.850373332691527,162,6,24,1,1,0,0,0,0,10.3
2026-06-12,28.6,26.9,10.3,14.8,3.38,0.5,12.6,9.1,10.042857142857144,6.542643997359966,10.107142857142858,5.403626173614889,163,6,24,1,1,0,0,0,0,4.7
2026-06-13,30.0,25.8,4.7,8.3,2.88,10.3,6.5,16.3,8.385714285714288,6.15099682204127,9.514285714285716,5.515970818082172,164,6,24,1,1,0,0,0,0,4.4
2026-06-14,29.2,25.9,4.4,7.8,3.07,4.7,0.5,5.0,8.3,6.209938271298132,9.77142857142857,5.150269383757977,165,6,24,1,1,0,0,0,0,13.4
2026-06-15,29.0,25.3,13.4,10.0,2.84,4.4,10.3,19.1,7.485714285714287,4.7628522866830325,9.807142857142859,5.175305904851545,166,6,25,1,1,0,0,0,0,6.2
2026-06-16,29.6,26.0,6.2,15.5,3.1,13.4,4.7,12.6,6.571428571428572,4.198298975265359,9.592857142857143,5.263731388650847,167,6,25,1,1,0,0,0,0,4.5
2026-06-17,27.7,24.7,4.5,9.9,3.15,6.2,4.4,6.5,6.2857142857142865,4.271388755985782,9.0,5.3415641615829825,168,6,25,1,1,0,0,0,0,3.3
2026-06-18,29.3,25.8,3.3,9.7,3.73,4.5,13.4,0.5,6.685714285714288,3.7369455314148983,8.278571428571428,5.38347593909485,169,6,25,1,1,0,0,0,0,4.6
2026-06-19,28.4,25.5,4.6,11.7,3.14,3.3,6.2,10.3,5.871428571428573,3.4262293587918884,7.957142857142857,5.464390216626225,170,6,25,1,1,0,0,0,0,18.5
2026-06-20,27.7,25.1,18.5,13.5,2.74,4.6,4.5,4.7,7.842857142857143,5.792770535433832,8.114285714285716,5.747087174300645,171,6,25,1,1,0,0,0,0,39.0
2026-06-21,28.0,24.5,39.0,9.5,2.59,18.5,3.3,4.4,12.785714285714286,12.840226967286387,10.542857142857144,9.96545682195903,172,6,25,1,1,0,0,0,0,0.2
2026-06-22,28.2,24.1,0.2,10.1,2.41,39.0,4.6,13.4,10.9,13.676987972503301,9.192857142857145,9.997189165400004,173,6,26,1,1,0,0,0,0,1.8
2026-06-23,28.8,25.8,1.8,11.6,4.35,0.2,18.5,6.2,10.271428571428572,14.025656762485225,8.421428571428573,10.129862826273653,174,6,26,1,1,0,0,0,0,16.6
2026-06-24,28.1,25.9,16.6,8.7,3.58,1.8,39.0,4.5,12.0,13.941185984939251,9.142857142857142,10.339968329494296,175,6,26,1,1,0,0,0,0,4.0
2026-06-25,28.1,25.7,4.0,10.4,2.56,16.6,0.2,3.3,12.1,13.870712550790843,9.392857142857142,10.155594463205928,176,6,26,1,1,0,0,0,0,9.2
2026-06-26,28.7,25.0,9.2,14.2,3.34,4.0,1.8,4.6,12.757142857142858,13.561693250089524,9.314285714285715,10.152290923186303,177,6,26,1,1,0,0,0,0,3.7
2026-06-27,29.0,26.5,3.7,15.5,4.03,9.2,16.6,18.5,10.642857142857144,13.67038857565957,9.242857142857144,10.190698193466906,178,6,26,1,1,0,0,0,0,14.4
2026-06-28,27.9,24.7,14.4,13.4,3.35,3.7,4.0,39.0,7.128571428571429,6.387674142626624,9.957142857142857,10.175590270968923,179,6,26,1,1,0,0,0,0,24.3
2026-06-29,25.7,24.3,24.3,11.4,1.77,14.4,9.2,0.2,10.571428571428571,8.253224478088198,10.735714285714286,10.853684744245735,180,6,27,1,1,0,0,0,0,31.4
